Edad,Ingresos_Anuales,Experiencia_Tecnológica,Estrategia_Marketing,Adopcion_Servicio_Nube,Interacciones_Redes_Sociales
18,869.0717917156358,Baja,Marketing de Influencia,No,78.61044841307191
37,2191.514505962652,Alta,Publicidad en Línea,No,18.30991872349759
54,3153.6344696799133,Baja,Publicidad en Línea,Sí,59.177820561931185
35,1828.2983794407248,Alta,Marketing de Contenido,Sí,53.92739952604442
38,2508.4000881378283,Alta,Publicidad en Eventos,No,9.268259934210022
21,2321.824037519029,Alta,Marketing de Influencia,Sí,34.31462654550287
19,2437.1416811046706,Baja,Marketing de Influencia,Sí,99.59794371396372
38,2069.0333976894335,Baja,Marketing de Contenido,Sí,35.120271868489674
54,918.0182699762476,Alta,Publicidad en Línea,No,77.90902505112827
22,1193.9727971979473,Alta,Marketing de Influencia,Sí,19.685759277402827
34,3607.9825824827135,Alta,Publicidad en Eventos,Sí,96.33909171217252
28,3031.364003230876,Media,Marketing de Contenido,No,36.82651684973292
58,3936.6036026591846,Baja,Marketing de Influencia,No,7.6702303874855655
48,500.2812821042419,Media,Publicidad en Línea,Sí,25.412911460524647
45,1471.3167867251598,Media,Publicidad en Línea,Sí,41.4785832164967
49,3849.364454962967,Baja,Marketing de Contenido,Sí,36.93786700513124
38,1925.7016003546835,Media,Publicidad en Línea,Sí,96.80479969431921
24,2536.048551431507,Baja,Marketing de Contenido,Sí,74.97765019154133
27,2408.0433252739817,Baja,Publicidad en Línea,Sí,36.05019502305936
45,820.5507918479392,Media,Marketing de Contenido,No,4.643279188090421
53,3005.0859045545035,Alta,Marketing de Contenido,No,30.26257587657345
37,515.756614364559,Baja,Publicidad en Eventos,Sí,70.99031830455826
30,2290.4626985200557,Baja,Marketing de Influencia,No,27.541183360224686
36,2344.7598016070897,Alta,Publicidad en Eventos,Sí,51.89240680888466
28,1046.839266489088,Baja,Publicidad en Eventos,Sí,77.19980301981785
52,3076.569634479978,Baja,Publicidad en Eventos,Sí,61.57760232293287
51,3615.8542201259374,Baja,Marketing de Influencia,Sí,91.89835465572827
21,3922.551598362815,Baja,Marketing de Contenido,No,93.31366354075023
30,399.22266371663505,Alta,Publicidad en Línea,Sí,12.161032742514632
54,1445.9821552151586,Media,Publicidad en Eventos,Sí,13.907809657800318
19,3721.8481096780974,Alta,Marketing de Contenido,Sí,95.8154152635007
18,486.8700060116953,Baja,Marketing de Influencia,Sí,39.015934635780646
57,1306.4932162606592,Baja,Marketing de Contenido,Sí,40.462332300518575
42,2273.5376510350934,Alta,Marketing de Influencia,No,80.30990657175359
54,3038.729415685933,Baja,Publicidad en Línea,Sí,85.71731966009345
53,1143.8087560627164,Alta,Publicidad en Línea,No,15.53539020077599
23,1411.273494910466,Alta,Publicidad en Eventos,Sí,2.376764997873193
24,1019.7921881469101,Alta,Marketing de Contenido,Sí,8.17391807775466
21,1939.3296010161712,Baja,Marketing de Contenido,Sí,84.61131168756062
52,2166.080383765531,Baja,Marketing de Contenido,Sí,65.36743854753072
58,3627.139791592576,Media,Marketing de Influencia,Sí,59.54227104014764
51,3151.7912076200805,Baja,Marketing de Contenido,Sí,2.6132088001963982
46,2946.776687234658,Media,Marketing de Influencia,Sí,85.98939286827122
22,2418.8781051820106,Media,Marketing de Influencia,Sí,31.093955889804402
44,1515.7467495036753,Baja,Publicidad en Eventos,No,59.92602394195292
50,559.2846791407849,Alta,Marketing de Influencia,Sí,84.07452853078013
27,1257.5881385265761,Alta,Marketing de Contenido,Sí,26.30379416689167
23,1020.3428583893827,Alta,Marketing de Contenido,Sí,20.873464763662252
51,1143.2199314847808,Media,Marketing de Contenido,Sí,24.31395090544385
25,1139.0670603648157,Alta,Publicidad en Línea,No,74.90922642361055
48,1893.022721719995,Baja,Publicidad en Eventos,Sí,55.785955603860536
26,1708.645054771298,Media,Publicidad en Línea,Sí,1.471254831514579
38,1547.0730217861294,Media,Publicidad en Línea,Sí,9.674137691237794
25,3560.579014507124,Alta,Marketing de Contenido,Sí,99.24750308223274
21,1050.1284339281096,Alta,Marketing de Contenido,Sí,29.40729506290889
39,905.5185871168111,Baja,Publicidad en Línea,Sí,72.37140840384241
45,581.210710155446,Media,Publicidad en Eventos,Sí,24.933608027174547
21,3721.982575260861,Baja,Marketing de Contenido,Sí,92.33505958729616
56,1019.0813268035095,Baja,Marketing de Contenido,No,23.793047049223382
38,2417.3915446962515,Baja,Publicidad en Línea,Sí,76.56623053079058
25,1682.7559315458393,Baja,Publicidad en Eventos,No,98.08047006124745
37,2354.609077715856,Media,Publicidad en Eventos,Sí,7.253274920531682
49,2677.495453265403,Baja,Marketing de Contenido,Sí,28.709981571549825
18,3408.285010174339,Alta,Publicidad en Eventos,No,96.01710868143122
23,2176.873221935621,Baja,Publicidad en Línea,No,59.898607155930904
45,1510.7906326957275,Alta,Publicidad en Línea,Sí,39.43299562336069
48,969.9957177153626,Baja,Publicidad en Eventos,No,82.35487347243068
27,2545.2229793236374,Baja,Marketing de Influencia,No,73.11209426509197
37,788.4162368873506,Media,Marketing de Influencia,No,4.30368112413314
25,3466.4864635345275,Media,Marketing de Contenido,No,52.39323108547319
39,402.8211055257947,Alta,Publicidad en Eventos,Sí,23.396884019149578
55,3427.609416615715,Alta,Marketing de Influencia,No,86.35694636049804
46,1111.212500908513,Alta,Publicidad en Eventos,No,57.13159217213119
26,2105.07402293308,Alta,Publicidad en Eventos,Sí,4.58783788882331
18,3002.9266006291564,Alta,Publicidad en Eventos,No,32.32646232790014
58,3201.4173039125744,Media,Publicidad en Eventos,No,14.932283397801493
56,1786.58522038272,Baja,Publicidad en Eventos,Sí,15.408100355668097
43,2147.9826078030947,Media,Publicidad en Eventos,Sí,20.900990408923224
28,409.41883507472113,Media,Publicidad en Eventos,Sí,36.04297609565137
52,1572.896419087907,Baja,Publicidad en Línea,No,69.0983087444966
41,1267.8417370600057,Baja,Publicidad en Línea,Sí,35.93876396912605
50,1743.2555742082316,Media,Publicidad en Eventos,Sí,22.732964361812524
37,1413.3054701826331,Media,Marketing de Contenido,Sí,37.61778972971338
44,891.0372735053725,Baja,Marketing de Contenido,Sí,83.73385294111564
32,3784.402178071985,Media,Publicidad en Línea,Sí,19.076379483364448
50,1888.331687101741,Baja,Marketing de Contenido,Sí,69.06267854640767
24,2659.870034560278,Media,Publicidad en Línea,No,45.62935055176198
51,3729.016203929322,Alta,Marketing de Influencia,Sí,34.16108370833755
59,2418.1531149458633,Media,Publicidad en Línea,Sí,78.53459036778531
22,769.8969106847107,Baja,Marketing de Contenido,Sí,79.63373998977313
47,3217.751020373003,Baja,Publicidad en Eventos,Sí,14.819941646695412
45,3166.257066303663,Baja,Publicidad en Eventos,No,80.9999041430133
35,1797.0560398437458,Baja,Publicidad en Línea,Sí,56.31775798384949
53,2295.7564113956055,Alta,Marketing de Influencia,Sí,43.92996851415564
20,1872.0782172768209,Baja,Marketing de Contenido,Sí,4.204637791598564
38,1129.704479318365,Alta,Publicidad en Eventos,Sí,84.46637140246212
33,3122.8103299884133,Media,Publicidad en Eventos,Sí,80.67660949855615
54,3054.409597308739,Alta,Publicidad en Eventos,No,80.44997849705392
59,2694.1068000820205,Baja,Publicidad en Línea,No,34.94685603279333
22,1985.8698150492714,Baja,Publicidad en Línea,Sí,52.135120612581446
31,2019.7823209110427,Media,Publicidad en Eventos,Sí,62.08913167456714
48,1404.2422391821954,Media,Publicidad en Eventos,No,72.18549346724889
41,1283.1809850432737,Alta,Publicidad en Eventos,No,10.60918491304994
52,3441.194168241444,Alta,Marketing de Contenido,Sí,18.03052355204724
53,3479.684622931055,Baja,Marketing de Influencia,Sí,98.8139389758421
27,356.77604841144694,Alta,Publicidad en Eventos,Sí,76.83354938195455
44,2962.543483399955,Media,Marketing de Contenido,Sí,50.49301812326256
44,1520.711820686786,Baja,Publicidad en Línea,No,61.47336130342463
40,3701.585171679333,Baja,Publicidad en Línea,Sí,19.55752386500994
30,1195.8445667403416,Alta,Marketing de Contenido,Sí,40.2217299776228
33,1540.9916144842937,Baja,Marketing de Influencia,No,86.03347123714488
52,3065.143549638794,Media,Publicidad en Línea,Sí,44.05260425349199
44,574.1676322544307,Media,Marketing de Contenido,Sí,5.871629150999613
56,2919.7444732175713,Media,Publicidad en Eventos,Sí,7.626963212737225
34,2796.311647603681,Media,Marketing de Contenido,Sí,45.64719580848239
58,1424.8800897914814,Alta,Marketing de Contenido,Sí,34.93835783837089
18,2937.2464796486975,Alta,Marketing de Contenido,No,79.49355800662944
28,3640.8214056764423,Alta,Publicidad en Eventos,Sí,77.48467623562829
29,3274.582516795718,Alta,Marketing de Influencia,Sí,25.169471424853597
31,2216.016667790713,Media,Marketing de Contenido,Sí,56.74899761123577
25,790.0483576484299,Baja,Publicidad en Línea,Sí,37.496048770280396
48,3601.655163883869,Baja,Publicidad en Eventos,No,4.869818590677488
24,2111.95689388549,Baja,Publicidad en Eventos,Sí,37.095012152974775
48,1809.146858228519,Alta,Marketing de Influencia,Sí,89.52853551559299
33,2326.686760706728,Baja,Publicidad en Eventos,Sí,6.718048846849644
59,1090.1262150439716,Baja,Publicidad en Línea,No,73.71036550003457
56,1543.907283862224,Baja,Marketing de Contenido,Sí,1.6066027383277115
36,3021.3705092627197,Baja,Marketing de Contenido,No,13.468181921976107
25,2384.8552136481408,Media,Publicidad en Eventos,No,86.7296577097972
46,3120.4317642541364,Baja,Marketing de Influencia,Sí,50.87576998405834
19,3119.2690275553114,Baja,Publicidad en Eventos,Sí,21.606856638032855
59,3088.2437744165404,Media,Publicidad en Línea,Sí,91.5749855141335
20,833.4978890142069,Baja,Publicidad en Línea,Sí,2.3799729288075944
46,2705.7453692504673,Alta,Publicidad en Eventos,No,75.02233207280887
32,2076.665722752926,Alta,Marketing de Influencia,No,98.08020093415925
55,529.736523601836,Media,Marketing de Contenido,Sí,44.02635446434013
45,3389.6989952938225,Media,Publicidad en Línea,No,33.455301415714175
54,1112.9461462132995,Baja,Marketing de Contenido,Sí,44.30995528981527
49,347.87902587294866,Baja,Marketing de Influencia,Sí,49.91425974550437
47,2680.716479890758,Alta,Publicidad en Eventos,Sí,35.838386977831114
47,936.789655267279,Media,Publicidad en Línea,Sí,26.389180210254924
51,528.3146894743552,Alta,Marketing de Contenido,No,28.239448226947715
30,3754.9524659000685,Alta,Marketing de Contenido,Sí,51.44049208796694
50,849.3708155257334,Baja,Marketing de Influencia,No,50.87950327070699
59,2224.1825270652025,Baja,Publicidad en Eventos,Sí,8.115033037515307
34,1659.0073785820853,Baja,Marketing de Contenido,No,98.16167409781292
20,465.5402119796464,Baja,Publicidad en Línea,No,89.33370197177302
26,1463.1089444188387,Media,Marketing de Influencia,Sí,23.973079257594186
28,1596.740430625318,Baja,Publicidad en Línea,Sí,67.7228123475746
44,2125.719441820889,Media,Publicidad en Eventos,No,66.81253401387492
45,2914.917925652232,Media,Publicidad en Línea,Sí,61.367789006124674
19,3999.9184215886744,Media,Marketing de Influencia,Sí,8.062618080188733
18,2218.7136991799994,Alta,Marketing de Contenido,No,26.86106294433932
23,3788.1865329363313,Media,Marketing de Contenido,No,15.302477830715555
42,2251.5686016347818,Baja,Marketing de Influencia,Sí,13.927725452737006
52,2496.624575056305,Media,Marketing de Influencia,Sí,61.344103543003
33,814.5480078514903,Media,Publicidad en Eventos,No,16.329909978148883
21,2412.05545036954,Baja,Publicidad en Eventos,Sí,88.5174480418569
55,1264.0794652396094,Baja,Marketing de Contenido,No,52.46675445692021
37,1313.9791791311768,Media,Publicidad en Línea,Sí,83.01762003878186
42,1905.3473278127308,Alta,Publicidad en Línea,Sí,70.83331562634218
24,2718.8315912080984,Alta,Publicidad en Línea,No,25.81272534583956
38,2584.119962592683,Media,Marketing de Influencia,Sí,33.86247829554768
24,1433.219901838333,Media,Marketing de Contenido,No,8.471541099033653
46,406.3810011682436,Alta,Marketing de Influencia,Sí,42.50607423354067
24,1202.9723464576023,Baja,Marketing de Influencia,Sí,0.6345097272319578
20,1975.4748769975636,Baja,Marketing de Contenido,Sí,65.65785361122857
46,3665.2070798713926,Media,Marketing de Influencia,Sí,65.58323158934
46,2558.3425413994732,Alta,Marketing de Contenido,No,72.53874899382568
56,3546.7793212207544,Media,Marketing de Influencia,Sí,67.9251750415811
55,2497.9015396927257,Alta,Publicidad en Línea,Sí,58.73901847024804
23,1939.7195132034776,Alta,Publicidad en Eventos,Sí,7.800658639945091
27,1515.7526924478059,Media,Publicidad en Eventos,Sí,29.74735945378172
54,3889.3448841115396,Baja,Marketing de Contenido,Sí,43.44595158440793
31,2069.5202253468374,Baja,Marketing de Contenido,Sí,39.97390765110037
39,1629.2127460693741,Media,Marketing de Contenido,No,77.69644535202998
49,3658.594331429917,Media,Marketing de Contenido,No,88.50659387374384
35,3303.8981287200068,Alta,Marketing de Influencia,Sí,94.99867391224188
53,2478.336044590998,Media,Marketing de Influencia,Sí,79.99471098002871
26,2394.437667214285,Alta,Marketing de Influencia,No,27.280083162279123
43,2140.1972883294256,Media,Publicidad en Eventos,No,97.19309202589643
39,656.3753133096038,Media,Publicidad en Línea,Sí,39.633901459436096
55,2843.739694263641,Media,Marketing de Influencia,Sí,54.58436089201694
40,1689.4740874233973,Media,Marketing de Contenido,Sí,42.63950031376142
34,362.98242262541515,Alta,Marketing de Influencia,No,33.423706953443556
43,2986.4060428350253,Alta,Publicidad en Eventos,Sí,5.0861140704355545
55,778.4359461527895,Baja,Publicidad en Línea,Sí,30.204550002542717
19,3252.291571232379,Alta,Marketing de Contenido,Sí,26.884407612940375
23,1260.3926321412923,Baja,Publicidad en Eventos,Sí,51.1233784048849
24,2469.7081989585404,Media,Marketing de Influencia,No,92.46110872122134
30,2408.1272403468643,Alta,Marketing de Contenido,Sí,23.67842861844105
44,954.419661008803,Baja,Marketing de Influencia,No,59.04829854563726
28,1924.4381947112695,Alta,Publicidad en Línea,No,34.524098536429214
32,3330.4393701213435,Media,Publicidad en Eventos,Sí,71.11444292801299
26,3896.324966181123,Media,Marketing de Contenido,No,75.07929380328567
25,367.2108214320467,Media,Publicidad en Línea,Sí,15.24579782097909
23,842.6204771473311,Alta,Publicidad en Eventos,No,66.99420158023514
21,2584.526413709561,Baja,Publicidad en Línea,Sí,75.81296138507611
28,309.29849332874034,Media,Publicidad en Eventos,No,94.72019696475725
45,3104.5630644996772,Alta,Publicidad en Eventos,Sí,15.646059729751494
43,2457.1477625012412,Baja,Marketing de Influencia,Sí,94.15454485359388
21,2789.5987981535905,Alta,Publicidad en Eventos,Sí,70.81157785502658
32,2609.6913084154344,Media,Publicidad en Eventos,Sí,51.707616895428124
36,2516.3510227424536,Alta,Publicidad en Eventos,Sí,3.990315746515294
23,678.925852276351,Alta,Publicidad en Línea,Sí,28.928620430067163
22,1170.331568295577,Baja,Publicidad en Eventos,Sí,10.827953807518343
35,2016.494536690006,Baja,Publicidad en Línea,Sí,75.62136411500578
23,1537.2448351304267,Media,Publicidad en Línea,Sí,84.71739800858283
48,3197.3239498729,Baja,Publicidad en Eventos,Sí,98.35598477991797
42,2798.5101053038106,Alta,Publicidad en Eventos,No,61.46658362052174
21,1452.4403927788794,Media,Publicidad en Línea,No,79.46227504954273
23,3819.0301803622147,Alta,Marketing de Influencia,Sí,13.782343926767982
58,2683.695162354479,Media,Marketing de Influencia,Sí,19.359361776715446
54,3432.5131184769866,Media,Marketing de Influencia,No,31.031375631488956
42,3646.9655651300664,Baja,Marketing de Influencia,Sí,80.50636865313514
51,1031.2430486032977,Media,Marketing de Influencia,Sí,25.876042117062315
36,1771.6054164304321,Baja,Publicidad en Eventos,Sí,8.92206568338657
51,525.5851413006072,Media,Publicidad en Eventos,Sí,26.240172627964785
32,846.93822687927,Alta,Publicidad en Línea,No,62.63664310581961
25,2473.6250897659056,Baja,Marketing de Contenido,Sí,81.36040043607188
51,2213.3928558948005,Media,Publicidad en Eventos,Sí,95.34003310521042
35,1918.8367355941725,Media,Publicidad en Línea,No,42.99194310418637
47,2952.7608417785177,Alta,Publicidad en Línea,Sí,63.69854532885718
30,1283.8542494472072,Media,Publicidad en Eventos,Sí,60.25020047995423
50,1833.4542604548888,Media,Marketing de Influencia,Sí,37.29635404578373
52,3771.4002016296636,Alta,Publicidad en Eventos,Sí,13.476089717340244
41,2398.234244513998,Alta,Marketing de Contenido,No,26.041261403562142
43,2821.30394660085,Baja,Marketing de Influencia,Sí,81.52726426153232
59,3058.339523907369,Media,Publicidad en Línea,Sí,96.57277135879832
18,1952.8430712427546,Baja,Marketing de Influencia,Sí,64.24206621437891
30,1893.9949794900097,Alta,Publicidad en Línea,No,89.02279097780051
27,2039.7560478764099,Baja,Marketing de Contenido,No,81.46980183169165
36,3489.4728885392346,Alta,Marketing de Influencia,Sí,82.11612885200186
22,1645.3777777969372,Alta,Publicidad en Eventos,Sí,68.41480327235806
25,3575.5436354052094,Alta,Marketing de Influencia,Sí,26.6924689486835
21,451.3922798905509,Media,Publicidad en Eventos,No,13.8254805738929
30,1235.4900915391195,Alta,Marketing de Influencia,Sí,71.2175814433459
55,3620.3386260175816,Alta,Publicidad en Eventos,Sí,5.686795352943886
36,3751.2526545039864,Media,Marketing de Influencia,Sí,60.34220518673881
25,1068.3971988112594,Alta,Marketing de Contenido,No,89.48296161057374
44,1103.4911255972145,Alta,Publicidad en Eventos,No,48.54957578312158
47,3090.7098765980154,Alta,Marketing de Contenido,No,79.2160441921893
21,1637.4221258568905,Media,Publicidad en Línea,No,65.36494283156009
28,1060.9267508788012,Baja,Publicidad en Línea,Sí,13.811435105020697
